nombre_caso,TipoCaso,operacion,token,status,cod_rta,title,mensaje_rta,body_response,consumer_id,document_type,document_number,channel,ip_address,terminal,timestamp,origin,subscriptionType,subscriptionCategory_id,subscriptionCompany_id,subscriptionCustomer_id,subscriptionAdditional_data,subscriptionAmount,subscriptionCurrency,subscriptionInvoice_id,recurrent_payment_type,max_amount,date_from,date_to,email,first_due_date_only,card.number,card.expiration_date,accountType,accountNumber,accountCurrency,stopDebit.type,stopDebit.dueDate,stopDebit.categoryID,stopDebit.companyID,stopDebit.customerID,stopDebit.currency,stopDebit.invoiceID,operacionFixer,idCliente,fiid,idFactura,tipoDoc,nroDoc
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Alta de PR (MONTHLY) - Con cuenta CA$ - Empresa sin deuda - Con IPUF - Sin Fecha Fin - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""CREATE""","""DNCS""","""UNCF""","""44444444""",null,100,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Alta de PR (MONTHLY) - Con cuenta CC$ - Empresa sin deuda - Con IPUF - Con Fecha Fin - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""CREATE""","""DNCS""","""UNCF""","""55555555""",null,100,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-12-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC EA38 -  Baja de PA - Con cuenta CA$ - Company id is not valid""",C,recurrent_payments, ,400,EA38, ,Company id is not valid,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYS1""","""0000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa sin deuda - AUTOMATIC - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""DNCS""","""UNCF""","""22334455""",null,null,"""ARS""",null,"""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa mixta - WEEKLY""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""IEDU""","""EJ23""","""00006""",null,100,"""ARS""",null,"""WEEKLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-11-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa mixta - MONTHLY - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""IEDU""","""EJ23""","""00006""",null,100,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-11-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa con deuda - WEEKLY - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""0000000112""",null,100,"""ARS""","""FACTURA91""","""WEEKLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-11-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa con deuda - MONTHLY - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""0000000112""",null,100,"""ARS""","""FACTURA91""","""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-11-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa con deuda  - AUTOMATIC -  EDF sin marca PR - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""IEDU""","""AASG""","""1111111111""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa con deuda - SCHEDULED - EDF sin marca PR - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""IEDU""","""AASG""","""1111111111""",null,100,"""ARS""","""FACTURA91""","""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa mixta  - AUTOMATIC -  EDF sin marca PR - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""BPCT""","""ACLS""","""212121212""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa mixta - SCHEDULED - EDF sin marca PR - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""BPCT""","""ACLS""","""212121212""",null,100,"""ARS""","""FACTURA91""","""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa con deuda  - WEEKLY -  EDF sin marca PR - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""SVAR""","""ADCD""","""77777777""",null,100,"""ARS""",null,"""WEEKLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-11-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Empresa con deuda  - MONTHLY -  EDF sin marca PR - Operation not allowed""",C,recurrent_payments, ,400,PA57, ,Operation not allowed,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""SVAR""","""ADCD""","""77777777""",null,100,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-11-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B50 - Baja de PA - Usuario inexistente en UDF""",C,recurrent_payments, ,400,B50, ,"Los datos ingresados no son correctos. Por favor, identificate nuevamente",""" ""","""GLCA""","""DNI""","""22000001""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""0000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B52 - Baja de PA - Tarjeta no existe en CAF""",C,recurrent_payments, ,400,B52, ,El medio de pago seleccionado no se encuentra habilitado.,""" ""","""GLCA""","""DNI""","""22000002""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""0000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B56 - Baja de PA - Sin cuentas en UDF""",C,recurrent_payments, ,400,B56, ,Cuenta inexistente La cuenta ingresada no está en nuestra base de datos o no podemos acceder a sus datos.,""" ""","""GLCA""","""DNI""","""22000003""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""0000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B60 - Baja de PA - Cantidad usos excedidos en UDF""",C,recurrent_payments, ,400,B60, ,"La cantidad de transacciones realizadas por Internet, supera el límite permitido",""" ""","""GLCA""","""DNI""","""22000004""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""0000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PA - Con cuenta CA$ - Empresa con deuda - Con IPUF - 1er Venc""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""AGUA""","""AYSA""","""0000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",2500,null,null,"""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PA - Con cuenta CC$ - Empresa con deuda - Con IPUF - Cualquier Venc.""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""AGUA""","""AYSA""","""0000000708""",null,null,"""ARS""","""FACTURA92""","""AUTOMATIC""",1700,null,null,"""mailNuevo@mail.com""",false,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PA - Con cuenta CC$ - Empresa mixta sin deuda - Con IPUF - Cualquier Venc.""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""IEDU""","""EJ23""","""21213""",null,null,"""ARS""",null,"""AUTOMATIC""",3000,null,null,"""mailNuevo2@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PP - Con cuenta CA$ - Empresa con deuda - Con IPUF""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""IEDU""","""AASC""","""0377100241""",null,403.75,"""ARS""","""7027756""","""SCHEDULED""",null,"""2021-10-02T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PP - Con cuenta CA$ - Empresa mixta con deuda - Con IPUF""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""IEDU""","""EJ23""","""01032""",null,2199.42,"""ARS""","""1066600""","""SCHEDULED""",null,"""2021-09-11T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PP - Con cuenta CA$ - Empresa sin deuda - Con IPUF""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""11111111""",null,900,"""ARS""",null,"""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mailNuevo3@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PP - Con cuenta CC$ - Empresa sin deuda - Con IPUF""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""12121212""",null,240,"""ARS""",null,"""SCHEDULED""",null,"""2021-06-11T22:26:20.693Z""",null,"""Nuevomail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PR (WEEKLY) - Con cuenta CA$ - Empresa sin deuda - Con IPUF - Sin Fecha Fin""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""22222222""",null,350,"""ARS""",null,"""WEEKLY""",null,"""2022-11-05T22:26:20.693Z""",null,"""mail22@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PR (WEEKLY) - Con cuenta CC$ - Empresa sin deuda - Con IPUF - Con Fecha Fin""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""33333333""",null,500,"""ARS""",null,"""MONTHLY""",null,"""2021-07-22T22:26:20.693Z""","""2022-12-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PR (MONTHLY) - Con cuenta CA$ - Empresa sin deuda - Con IPUF - Sin Fecha Fin""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""44444444""",null,175,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail33@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - APR 00 - Modificacion de PR (MONTHLY) - Con cuenta CC$ - Empresa sin deuda - Con IPUF - Con Fecha Fin""",C,recurrent_payments, ,200,"00", ,Successful recurring payment.,""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""55555555""",null,250,"""ARS""",null,"""WEEKLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-12-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PA - Con cuenta CA$ - Empresa con deuda - Con IPUF - 1er Venc - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""AGUA""","""AYSA""","""0000011112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PA - Con cuenta CC$ - Empresa con deuda - Con IPUF - Cualquier Venc. - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""AGUA""","""AYSA""","""0000001708""",null,null,"""ARS""","""FACTURA92""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",false,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PA - Con cuenta CC$ - Empresa mixta sin deuda - Con IPUF - Cualquier Venc. - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""IEDU""","""EJ23""","""91213""",null,null,"""ARS""",null,"""AUTOMATIC""",400,null,null,"""mail@mail.com""",false,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PP - Con cuenta CA$ - Empresa con deuda - Con IPUF - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""IEDU""","""AASC""","""1377100241""",null,403.75,"""ARS""","""7027756""","""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PP - Con cuenta CA$ - Empresa mixta con deuda - Con IPUF - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""IEDU""","""EJ23""","""11032""",null,2199.42,"""ARS""","""1066600""","""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PP - Con cuenta CA$ - Empresa sin deuda - Con IPUF - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""11191111""",null,100,"""ARS""",null,"""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PP - Con cuenta CC$ - Empresa sin deuda - Con IPUF - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""12222222""",null,100,"""ARS""",null,"""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PR (WEEKLY) - Con cuenta CA$ - Empresa sin deuda - Con IPUF - Sin Fecha Fin - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""22299222""",null,100,"""ARS""",null,"""WEEKLY""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PR (WEEKLY) - Con cuenta CC$ - Empresa sin deuda - Con IPUF - Con Fecha Fin - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""33311333""",null,250,"""ARS""",null,"""WEEKLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-12-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PR (MONTHLY) - Con cuenta CA$ - Empresa sin deuda - Con IPUF - Sin Fecha Fin - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""44499444""",null,100,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC B54 - Modificacion de PR (MONTHLY) - Con cuenta CC$ - Empresa sin deuda - Con IPUF - Con Fecha Fin - Registro existente en APRF""",C,recurrent_payments, ,400,B54, ,"En este momento no se puede efectuar la transacción seleccionada. ",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""UPDATE""","""DNCS""","""UNCF""","""55588555""",null,100,"""ARS""",null,"""MONTHLY""",null,"""2021-11-05T22:26:20.693Z""","""2021-12-05T22:26:20.693Z""","""mail@mail.com""",true,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Con cuenta CA$ - Empresa con deuda - Con IPUF - 1er Venc - No existe registro en APRF""",C,recurrent_payments, ,400,PA57, ,"Operation not allowed",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""9000000112""",null,null,"""ARS""","""FACTURA91""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Con cuenta CC$ - Empresa con deuda - Con IPUF - Cualquier Venc. - No existe registro en APRF""",C,recurrent_payments, ,400,PA57, ,"Operation not allowed",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""AGUA""","""AYSA""","""9000000708""",null,null,"""ARS""","""FACTURA92""","""AUTOMATIC""",400,null,null,"""mail@mail.com""",false,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PA - Con cuenta CC$ - Empresa mixta sin deuda - Con IPUF - Cualquier Venc. - No existe registro en APRF""",C,recurrent_payments, ,400,PA57, ,"Operation not allowed",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""IEDU""","""EJ23""","""91213""",null,null,"""ARS""",null,"""AUTOMATIC""",400,null,null,"""mail@mail.com""",false,null,null,"""01""","""402143290201""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
"""recurrent_payments  - Origen 1 - Canal E - REC PA57 - Baja de PP - Con cuenta CA$ - Empresa con deuda - Con IPUF - No existe registro en APRF""",C,recurrent_payments, ,400,PA57, ,"Operation not allowed",""" ""","""GLCA""","""DNI""","""23000000""","""E""","""10.10.10.92""","""terminalGL""","""12345678901234""","""1""","""DELETE""","""IEDU""","""AASC""","""9377100241""",null,403.75,"""ARS""","""7027756""","""SCHEDULED""",null,"""2021-11-05T22:26:20.693Z""",null,"""mail@mail.com""",true,null,null,"""11""","""402191770755""","""ARS""",null,null,null,null,null,null,null,null,null,null,null,null,null
